Datetime,Low
2023-01-19 15:06:00-05:00,390.25
2023-01-19 15:07:00-05:00,390.260009765625
2023-01-19 15:08:00-05:00,390.25
2023-01-19 15:09:00-05:00,390.0799865722656
2023-01-19 15:10:00-05:00,390.0799865722656
2023-01-19 15:11:00-05:00,389.9599914550781
2023-01-19 15:12:00-05:00,390.09991455078125
2023-01-19 15:13:00-05:00,390.1600036621094
2023-01-19 15:14:00-05:00,390.239990234375
2023-01-19 15:15:00-05:00,390.3999938964844
2023-01-19 15:16:00-05:00,390.1300048828125
2023-01-19 15:17:00-05:00,389.9800109863281
2023-01-19 15:18:00-05:00,389.8949890136719
2023-01-19 15:19:00-05:00,390.1650085449219
2023-01-19 15:20:00-05:00,390.0899963378906
2023-01-19 15:21:00-05:00,390.010009765625
2023-01-19 15:22:00-05:00,389.94000244140625
2023-01-19 15:23:00-05:00,389.9649963378906
2023-01-19 15:24:00-05:00,390.010009765625
2023-01-19 15:25:00-05:00,389.9800109863281
2023-01-19 15:26:00-05:00,389.989990234375
2023-01-19 15:27:00-05:00,390.2799987792969
2023-01-19 15:28:00-05:00,390.1300048828125
2023-01-19 15:29:00-05:00,390.19500732421875
2023-01-19 15:30:00-05:00,389.8299865722656
2023-01-19 15:31:00-05:00,389.7275085449219
2023-01-19 15:32:00-05:00,389.70001220703125
2023-01-19 15:33:00-05:00,389.7300109863281
2023-01-19 15:34:00-05:00,389.9700012207031
2023-01-19 15:35:00-05:00,389.94500732421875
2023-01-19 15:36:00-05:00,389.94281005859375
2023-01-19 15:37:00-05:00,390.0799865722656
2023-01-19 15:38:00-05:00,390.17999267578125
2023-01-19 15:39:00-05:00,390.0299987792969
2023-01-19 15:40:00-05:00,389.9200134277344
2023-01-19 15:41:00-05:00,389.7900085449219
2023-01-19 15:42:00-05:00,389.7300109863281
2023-01-19 15:43:00-05:00,389.57501220703125
2023-01-19 15:44:00-05:00,389.57000732421875
2023-01-19 15:45:00-05:00,389.5899963378906
2023-01-19 15:46:00-05:00,389.4800109863281
2023-01-19 15:47:00-05:00,389.489990234375
2023-01-19 15:48:00-05:00,389.489990234375
2023-01-19 15:49:00-05:00,389.5199890136719
2023-01-19 15:50:00-05:00,389.3599853515625
2023-01-19 15:51:00-05:00,389.2799987792969
2023-01-19 15:52:00-05:00,389.239990234375
2023-01-19 15:53:00-05:00,389.0
2023-01-19 15:54:00-05:00,389.0299987792969
2023-01-19 15:55:00-05:00,388.9100036621094
2023-01-19 15:56:00-05:00,388.80999755859375
2023-01-19 15:57:00-05:00,388.69000244140625
2023-01-19 15:58:00-05:00,388.68499755859375
2023-01-19 15:59:00-05:00,388.5
2023-01-19 16:00:00-05:00,388.56
2023-01-19 16:01:00-05:00,389.24
2023-01-19 16:02:00-05:00,389.1
2023-01-19 16:03:00-05:00,389.22
2023-01-19 16:04:00-05:00,389.21
2023-01-19 16:05:00-05:00,389.11
2023-01-19 16:06:00-05:00,388.79
2023-01-19 16:07:00-05:00,388.6258
2023-01-19 16:08:00-05:00,388.6258
2023-01-19 16:09:00-05:00,388.6261
2023-01-19 16:10:00-05:00,388.85
2023-01-19 16:11:00-05:00,388.64
2023-01-19 16:12:00-05:00,388.64
2023-01-19 16:13:00-05:00,388.64
2023-01-19 16:14:00-05:00,388.81
2023-01-19 16:15:00-05:00,388.64
2023-01-19 16:16:00-05:00,388.64
2023-01-19 16:17:00-05:00,388.6161
2023-01-19 16:18:00-05:00,388.97
2023-01-19 16:19:00-05:00,388.97
2023-01-19 16:20:00-05:00,388.98
2023-01-19 16:21:00-05:00,388.98
2023-01-19 16:22:00-05:00,388.98
2023-01-19 16:23:00-05:00,389.0
2023-01-19 16:24:00-05:00,389.02
2023-01-19 16:25:00-05:00,389.02
2023-01-19 16:26:00-05:00,389.0
2023-01-19 16:27:00-05:00,389.01
2023-01-19 16:28:00-05:00,389.03
2023-01-19 16:29:00-05:00,389.03
2023-01-19 16:30:00-05:00,388.64
2023-01-19 16:31:00-05:00,389.02
2023-01-19 16:32:00-05:00,389.02
2023-01-19 16:33:00-05:00,389.035
2023-01-19 16:34:00-05:00,389.07
2023-01-19 16:35:00-05:00,389.11
2023-01-19 16:36:00-05:00,389.1
2023-01-19 16:37:00-05:00,389.2
2023-01-19 16:38:00-05:00,389.25
2023-01-19 16:39:00-05:00,389.21
2023-01-19 16:40:00-05:00,389.17
2023-01-19 16:41:00-05:00,389.19
2023-01-19 16:42:00-05:00,389.155
2023-01-19 16:43:00-05:00,389.15
2023-01-19 16:44:00-05:00,389.16
2023-01-19 16:45:00-05:00,389.16
2023-01-19 16:46:00-05:00,389.11
2023-01-19 16:47:00-05:00,389.05
2023-01-19 16:48:00-05:00,389.09
2023-01-19 16:49:00-05:00,389.08
2023-01-19 16:50:00-05:00,389.14
2023-01-19 16:51:00-05:00,389.11
2023-01-19 16:52:00-05:00,389.1
2023-01-19 16:53:00-05:00,389.1
2023-01-19 16:54:00-05:00,389.15
2023-01-19 16:55:00-05:00,389.15
2023-01-19 16:56:00-05:00,389.21
2023-01-19 16:57:00-05:00,389.1
2023-01-19 16:58:00-05:00,389.08
2023-01-19 16:59:00-05:00,389.05
2023-01-19 17:00:00-05:00,388.64
2023-01-19 17:01:00-05:00,382.0122
2023-01-19 17:02:00-05:00,389.08
2023-01-19 17:03:00-05:00,389.08
2023-01-19 17:04:00-05:00,389.08
2023-01-19 17:05:00-05:00,388.64
2023-01-19 17:06:00-05:00,389.08
2023-01-19 17:07:00-05:00,389.04
2023-01-19 17:08:00-05:00,389.04
2023-01-19 17:09:00-05:00,389.0
2023-01-19 17:10:00-05:00,388.87
2023-01-19 17:11:00-05:00,388.92
2023-01-19 17:12:00-05:00,388.95
2023-01-19 17:13:00-05:00,388.95
2023-01-19 17:14:00-05:00,388.95
2023-01-19 17:15:00-05:00,389.02
2023-01-19 17:16:00-05:00,388.95
2023-01-19 17:17:00-05:00,388.95
2023-01-19 17:18:00-05:00,388.97
2023-01-19 17:19:00-05:00,388.99
2023-01-19 17:20:00-05:00,388.98
2023-01-19 17:21:00-05:00,388.95
2023-01-19 17:22:00-05:00,388.96
2023-01-19 17:23:00-05:00,388.97
2023-01-19 17:24:00-05:00,388.985
2023-01-19 17:25:00-05:00,388.97
2023-01-19 17:26:00-05:00,388.97
2023-01-19 17:27:00-05:00,389.0
2023-01-19 17:28:00-05:00,389.06
2023-01-19 17:29:00-05:00,389.08
2023-01-19 17:30:00-05:00,389.08
2023-01-19 17:31:00-05:00,389.105
2023-01-19 17:32:00-05:00,389.09
2023-01-19 17:33:00-05:00,389.09
2023-01-19 17:34:00-05:00,389.25
2023-01-19 17:35:00-05:00,389.25
2023-01-19 17:36:00-05:00,389.25
2023-01-19 17:37:00-05:00,389.25
2023-01-19 17:38:00-05:00,389.2
2023-01-19 17:39:00-05:00,389.165
2023-01-19 17:40:00-05:00,389.11
2023-01-19 17:41:00-05:00,389.11
2023-01-19 17:42:00-05:00,389.1
2023-01-19 17:43:00-05:00,389.1
2023-01-19 17:44:00-05:00,389.1
2023-01-19 17:45:00-05:00,389.11
2023-01-19 17:46:00-05:00,389.155
2023-01-19 17:47:00-05:00,389.19
2023-01-19 17:48:00-05:00,389.21
2023-01-19 17:49:00-05:00,389.21
2023-01-19 17:50:00-05:00,389.245
2023-01-19 17:51:00-05:00,389.24
2023-01-19 17:52:00-05:00,389.24
2023-01-19 17:53:00-05:00,389.26
2023-01-19 17:54:00-05:00,389.3
2023-01-19 17:55:00-05:00,389.33
2023-01-19 17:56:00-05:00,389.36
2023-01-19 17:57:00-05:00,389.34
2023-01-19 17:58:00-05:00,389.28
2023-01-19 17:59:00-05:00,389.34
2023-01-19 18:00:00-05:00,389.37
2023-01-19 18:01:00-05:00,389.27
2023-01-19 18:02:00-05:00,389.31
2023-01-19 18:03:00-05:00,389.42
2023-01-19 18:04:00-05:00,389.385
2023-01-19 18:05:00-05:00,389.32
2023-01-19 18:06:00-05:00,388.64
2023-01-19 18:07:00-05:00,389.37
2023-01-19 18:08:00-05:00,389.34
2023-01-19 18:09:00-05:00,389.4
2023-01-19 18:10:00-05:00,389.41
2023-01-19 18:11:00-05:00,389.315
2023-01-19 18:12:00-05:00,389.3
2023-01-19 18:13:00-05:00,389.27
2023-01-19 18:14:00-05:00,388.64
2023-01-19 18:15:00-05:00,389.38
2023-01-19 18:16:00-05:00,389.44
2023-01-19 18:17:00-05:00,389.44
2023-01-19 18:18:00-05:00,389.42
2023-01-19 18:19:00-05:00,389.36
2023-01-19 18:20:00-05:00,389.34
2023-01-19 18:21:00-05:00,389.3
2023-01-19 18:22:00-05:00,389.37
2023-01-19 18:23:00-05:00,389.34
2023-01-19 18:24:00-05:00,389.35
2023-01-19 18:25:00-05:00,389.38
2023-01-19 18:26:00-05:00,389.37
2023-01-19 18:27:00-05:00,389.345
2023-01-19 18:28:00-05:00,389.31
2023-01-19 18:29:00-05:00,389.27
2023-01-19 18:30:00-05:00,389.21
2023-01-19 18:31:00-05:00,389.1
2023-01-19 18:32:00-05:00,389.08
2023-01-19 18:33:00-05:00,389.085
2023-01-19 18:34:00-05:00,389.12
2023-01-19 18:35:00-05:00,389.12
2023-01-19 18:36:00-05:00,389.05
2023-01-19 18:37:00-05:00,389.1
2023-01-19 18:38:00-05:00,389.155
2023-01-19 18:39:00-05:00,389.135
2023-01-19 18:40:00-05:00,389.12
2023-01-19 18:41:00-05:00,389.13
2023-01-19 18:42:00-05:00,389.02
2023-01-19 18:43:00-05:00,389.02
2023-01-19 18:44:00-05:00,389.075
2023-01-19 18:45:00-05:00,388.95
2023-01-19 18:46:00-05:00,388.95
2023-01-19 18:47:00-05:00,388.95
2023-01-19 18:48:00-05:00,388.93
2023-01-19 18:49:00-05:00,388.91
2023-01-19 18:50:00-05:00,388.88
2023-01-19 18:51:00-05:00,388.9
2023-01-19 18:52:00-05:00,388.9
2023-01-19 18:53:00-05:00,388.85
2023-01-19 18:54:00-05:00,388.92
2023-01-19 18:55:00-05:00,388.98
2023-01-19 18:56:00-05:00,389.0
2023-01-19 18:57:00-05:00,389.03
2023-01-19 18:58:00-05:00,389.0
2023-01-19 18:59:00-05:00,388.89
2023-01-19 19:00:00-05:00,388.85
2023-01-19 19:01:00-05:00,388.89
2023-01-19 19:02:00-05:00,388.87
2023-01-19 19:03:00-05:00,389.0
2023-01-19 19:04:00-05:00,389.05
2023-01-19 19:05:00-05:00,389.09
2023-01-19 19:06:00-05:00,389.11
2023-01-19 19:07:00-05:00,389.11
2023-01-19 19:08:00-05:00,389.12
2023-01-19 19:09:00-05:00,389.115
2023-01-19 19:10:00-05:00,389.11
2023-01-19 19:11:00-05:00,389.15
2023-01-19 19:12:00-05:00,389.18
2023-01-19 19:13:00-05:00,389.2
2023-01-19 19:14:00-05:00,389.19
2023-01-19 19:15:00-05:00,388.64
2023-01-19 19:16:00-05:00,389.18
2023-01-19 19:17:00-05:00,389.16
2023-01-19 19:18:00-05:00,389.23
2023-01-19 19:19:00-05:00,389.28
2023-01-19 19:20:00-05:00,389.27
2023-01-19 19:21:00-05:00,389.23
2023-01-19 19:22:00-05:00,389.27
2023-01-19 19:23:00-05:00,389.27
2023-01-19 19:24:00-05:00,389.32
2023-01-19 19:25:00-05:00,389.3
2023-01-19 19:26:00-05:00,389.39
2023-01-19 19:27:00-05:00,389.305
2023-01-19 19:28:00-05:00,389.26
2023-01-19 19:29:00-05:00,389.3
2023-01-19 19:30:00-05:00,389.3
2023-01-19 19:31:00-05:00,389.365
2023-01-19 19:32:00-05:00,389.29
2023-01-19 19:33:00-05:00,389.28
2023-01-19 19:34:00-05:00,389.275
2023-01-19 19:35:00-05:00,389.3
2023-01-19 19:36:00-05:00,389.325
2023-01-19 19:37:00-05:00,389.39
2023-01-19 19:38:00-05:00,389.45
2023-01-19 19:39:00-05:00,389.465
2023-01-19 19:40:00-05:00,389.43
2023-01-19 19:41:00-05:00,389.41
2023-01-19 19:42:00-05:00,389.37
2023-01-19 19:43:00-05:00,389.37
2023-01-19 19:44:00-05:00,389.35
2023-01-19 19:45:00-05:00,389.33
2023-01-19 19:46:00-05:00,389.33
2023-01-19 19:47:00-05:00,389.37
2023-01-19 19:48:00-05:00,389.33
2023-01-19 19:49:00-05:00,389.34
2023-01-19 19:50:00-05:00,389.33
2023-01-19 19:51:00-05:00,389.28
2023-01-19 19:52:00-05:00,389.3
2023-01-19 19:53:00-05:00,389.32
2023-01-19 19:54:00-05:00,389.27
2023-01-19 19:55:00-05:00,389.25
2023-01-19 19:56:00-05:00,389.3
2023-01-19 19:57:00-05:00,389.31
2023-01-19 19:58:00-05:00,389.4
2023-01-19 19:59:00-05:00,389.36
2023-01-20 04:00:00-05:00,389.39
2023-01-20 04:01:00-05:00,389.36
2023-01-20 04:02:00-05:00,389.4
2023-01-20 04:03:00-05:00,389.25
2023-01-20 04:04:00-05:00,389.18
2023-01-20 04:05:00-05:00,389.14
2023-01-20 04:06:00-05:00,389.01
2023-01-20 04:07:00-05:00,388.8
2023-01-20 04:08:00-05:00,388.72
2023-01-20 04:09:00-05:00,388.72
2023-01-20 04:10:00-05:00,388.83
2023-01-20 04:11:00-05:00,388.66
2023-01-20 04:12:00-05:00,388.68
2023-01-20 04:13:00-05:00,388.66
2023-01-20 04:14:00-05:00,388.64
2023-01-20 04:15:00-05:00,388.72
2023-01-20 04:16:00-05:00,388.87
2023-01-20 04:17:00-05:00,389.05
2023-01-20 04:18:00-05:00,389.06
2023-01-20 04:19:00-05:00,389.06
2023-01-20 04:20:00-05:00,389.21
2023-01-20 04:21:00-05:00,389.33
2023-01-20 04:22:00-05:00,389.43
2023-01-20 04:23:00-05:00,389.43
2023-01-20 04:24:00-05:00,389.28
2023-01-20 04:25:00-05:00,389.38
2023-01-20 04:26:00-05:00,389.39
2023-01-20 04:27:00-05:00,389.49
2023-01-20 04:28:00-05:00,389.36
2023-01-20 04:29:00-05:00,389.28
2023-01-20 04:30:00-05:00,389.23
2023-01-20 04:31:00-05:00,389.23
2023-01-20 04:32:00-05:00,389.2
2023-01-20 04:33:00-05:00,389.35
2023-01-20 04:34:00-05:00,389.36
2023-01-20 04:35:00-05:00,389.3
2023-01-20 04:36:00-05:00,389.25
2023-01-20 04:37:00-05:00,389.2
2023-01-20 04:38:00-05:00,389.26
2023-01-20 04:39:00-05:00,389.28
2023-01-20 04:40:00-05:00,389.26
2023-01-20 04:41:00-05:00,389.2
2023-01-20 04:42:00-05:00,389.26
2023-01-20 04:43:00-05:00,389.14
2023-01-20 04:44:00-05:00,389.12
2023-01-20 04:45:00-05:00,389.06
2023-01-20 04:46:00-05:00,389.0
2023-01-20 04:47:00-05:00,389.0
2023-01-20 04:48:00-05:00,388.98
2023-01-20 04:49:00-05:00,388.97
2023-01-20 04:50:00-05:00,388.99
2023-01-20 04:51:00-05:00,389.0
2023-01-20 04:52:00-05:00,389.14
2023-01-20 04:53:00-05:00,389.09
2023-01-20 04:54:00-05:00,389.01
2023-01-20 04:56:00-05:00,388.8
2023-01-20 04:57:00-05:00,388.81
2023-01-20 04:58:00-05:00,388.79
2023-01-20 04:59:00-05:00,388.79
2023-01-20 05:00:00-05:00,388.7
2023-01-20 05:01:00-05:00,388.7
2023-01-20 05:02:00-05:00,388.65
2023-01-20 05:03:00-05:00,388.61
2023-01-20 05:04:00-05:00,388.62
2023-01-20 05:05:00-05:00,388.68
2023-01-20 05:06:00-05:00,388.64
2023-01-20 05:07:00-05:00,388.6
2023-01-20 05:08:00-05:00,388.45
2023-01-20 05:09:00-05:00,388.5
2023-01-20 05:10:00-05:00,388.36
2023-01-20 05:11:00-05:00,388.34
2023-01-20 05:12:00-05:00,388.6
2023-01-20 05:13:00-05:00,388.73
2023-01-20 05:14:00-05:00,388.82
2023-01-20 05:15:00-05:00,388.98
2023-01-20 05:16:00-05:00,389.03
2023-01-20 05:17:00-05:00,389.05
2023-01-20 05:18:00-05:00,389.08
2023-01-20 05:19:00-05:00,389.14
2023-01-20 05:20:00-05:00,389.1
2023-01-20 05:21:00-05:00,389.05
2023-01-20 05:22:00-05:00,389.02
2023-01-20 05:23:00-05:00,388.94
2023-01-20 05:24:00-05:00,389.0
2023-01-20 05:25:00-05:00,388.94
2023-01-20 05:26:00-05:00,388.9
2023-01-20 05:27:00-05:00,388.83
2023-01-20 05:28:00-05:00,388.79
2023-01-20 05:29:00-05:00,388.8
2023-01-20 05:30:00-05:00,388.93
2023-01-20 05:32:00-05:00,389.1
2023-01-20 05:33:00-05:00,389.1
2023-01-20 05:34:00-05:00,389.2
2023-01-20 05:35:00-05:00,389.26
2023-01-20 05:36:00-05:00,389.26
2023-01-20 05:37:00-05:00,389.25
2023-01-20 05:38:00-05:00,389.04
2023-01-20 05:39:00-05:00,389.05
2023-01-20 05:40:00-05:00,389.0
2023-01-20 05:41:00-05:00,388.99
2023-01-20 05:42:00-05:00,388.94
2023-01-20 05:43:00-05:00,388.84
2023-01-20 05:44:00-05:00,388.79
2023-01-20 05:45:00-05:00,388.89
2023-01-20 05:46:00-05:00,388.95
2023-01-20 05:47:00-05:00,389.0
2023-01-20 05:48:00-05:00,389.02
2023-01-20 05:49:00-05:00,389.14
2023-01-20 05:50:00-05:00,389.28
2023-01-20 05:52:00-05:00,389.28
2023-01-20 05:53:00-05:00,389.27
2023-01-20 05:54:00-05:00,389.25
2023-01-20 05:55:00-05:00,389.26
2023-01-20 05:56:00-05:00,389.17
2023-01-20 05:57:00-05:00,389.16
2023-01-20 05:58:00-05:00,389.22
2023-01-20 05:59:00-05:00,389.35
2023-01-20 06:00:00-05:00,389.1
2023-01-20 06:01:00-05:00,389.07
2023-01-20 06:02:00-05:00,388.96
2023-01-20 06:03:00-05:00,388.9
2023-01-20 06:04:00-05:00,388.95
2023-01-20 06:05:00-05:00,389.04
2023-01-20 06:06:00-05:00,389.16
2023-01-20 06:07:00-05:00,389.02
2023-01-20 06:08:00-05:00,389.04
2023-01-20 06:09:00-05:00,388.98
2023-01-20 06:10:00-05:00,388.99
2023-01-20 06:11:00-05:00,389.07
2023-01-20 06:12:00-05:00,388.99
2023-01-20 06:13:00-05:00,389.07
2023-01-20 06:14:00-05:00,389.0
2023-01-20 06:15:00-05:00,389.13
2023-01-20 06:16:00-05:00,389.15
2023-01-20 06:17:00-05:00,389.15
2023-01-20 06:18:00-05:00,389.09
2023-01-20 06:19:00-05:00,388.97
2023-01-20 06:20:00-05:00,388.98
2023-01-20 06:21:00-05:00,389.05
2023-01-20 06:22:00-05:00,388.96
2023-01-20 06:23:00-05:00,388.99
2023-01-20 06:24:00-05:00,388.88
2023-01-20 06:25:00-05:00,388.74
2023-01-20 06:26:00-05:00,388.79
2023-01-20 06:27:00-05:00,388.81
2023-01-20 06:29:00-05:00,388.98
2023-01-20 06:30:00-05:00,389.02
2023-01-20 06:31:00-05:00,389.03
2023-01-20 06:32:00-05:00,389.06
2023-01-20 06:33:00-05:00,389.2
2023-01-20 06:34:00-05:00,389.14
2023-01-20 06:35:00-05:00,389.04
2023-01-20 06:36:00-05:00,389.03
2023-01-20 06:37:00-05:00,389.16
2023-01-20 06:38:00-05:00,389.04
2023-01-20 06:39:00-05:00,389.03
2023-01-20 06:40:00-05:00,388.98
2023-01-20 06:41:00-05:00,388.92
2023-01-20 06:42:00-05:00,388.98
2023-01-20 06:43:00-05:00,389.03
2023-01-20 06:44:00-05:00,389.05
2023-01-20 06:45:00-05:00,389.05
2023-01-20 06:46:00-05:00,389.08
2023-01-20 06:47:00-05:00,389.08
2023-01-20 06:48:00-05:00,389.11
2023-01-20 06:49:00-05:00,389.02
2023-01-20 06:50:00-05:00,388.92
2023-01-20 06:51:00-05:00,389.09
2023-01-20 06:53:00-05:00,388.95
2023-01-20 06:55:00-05:00,388.9
2023-01-20 06:56:00-05:00,389.03
2023-01-20 06:57:00-05:00,389.1
2023-01-20 06:58:00-05:00,389.09
2023-01-20 06:59:00-05:00,389.05
2023-01-20 07:00:00-05:00,388.94
2023-01-20 07:01:00-05:00,388.9
2023-01-20 07:02:00-05:00,388.9
2023-01-20 07:03:00-05:00,388.88
2023-01-20 07:04:00-05:00,388.89
2023-01-20 07:05:00-05:00,388.89
2023-01-20 07:06:00-05:00,388.85
2023-01-20 07:07:00-05:00,388.97
2023-01-20 07:08:00-05:00,388.97
2023-01-20 07:09:00-05:00,388.97
2023-01-20 07:10:00-05:00,389.02
2023-01-20 07:11:00-05:00,389.1
2023-01-20 07:12:00-05:00,389.1
2023-01-20 07:13:00-05:00,389.16
2023-01-20 07:14:00-05:00,389.17
2023-01-20 07:15:00-05:00,389.14
2023-01-20 07:16:00-05:00,389.08
2023-01-20 07:17:00-05:00,389.05
2023-01-20 07:18:00-05:00,389.05
2023-01-20 07:19:00-05:00,389.03
2023-01-20 07:20:00-05:00,389.09
2023-01-20 07:21:00-05:00,388.99
2023-01-20 07:22:00-05:00,388.98
2023-01-20 07:23:00-05:00,388.98
2023-01-20 07:24:00-05:00,388.96
2023-01-20 07:25:00-05:00,388.99
2023-01-20 07:26:00-05:00,389.1
2023-01-20 07:27:00-05:00,389.12
2023-01-20 07:28:00-05:00,389.16
2023-01-20 07:29:00-05:00,389.18
2023-01-20 07:30:00-05:00,389.25
2023-01-20 07:31:00-05:00,389.33
2023-01-20 07:32:00-05:00,389.37
2023-01-20 07:33:00-05:00,389.38
2023-01-20 07:34:00-05:00,389.47
2023-01-20 07:35:00-05:00,389.51
2023-01-20 07:36:00-05:00,389.55
2023-01-20 07:37:00-05:00,389.54
2023-01-20 07:38:00-05:00,389.59
2023-01-20 07:39:00-05:00,389.64
2023-01-20 07:40:00-05:00,389.66
2023-01-20 07:41:00-05:00,389.68
2023-01-20 07:42:00-05:00,389.79
2023-01-20 07:43:00-05:00,389.82
2023-01-20 07:44:00-05:00,389.72
2023-01-20 07:45:00-05:00,389.79
2023-01-20 07:46:00-05:00,389.77
2023-01-20 07:47:00-05:00,389.88
2023-01-20 07:48:00-05:00,389.87
2023-01-20 07:49:00-05:00,389.88
2023-01-20 07:50:00-05:00,389.93
2023-01-20 07:51:00-05:00,389.81
2023-01-20 07:52:00-05:00,389.85
2023-01-20 07:53:00-05:00,389.89
2023-01-20 07:54:00-05:00,389.91
2023-01-20 07:55:00-05:00,389.89
2023-01-20 07:56:00-05:00,389.96
2023-01-20 07:57:00-05:00,389.98
2023-01-20 07:58:00-05:00,389.87
2023-01-20 07:59:00-05:00,389.83
2023-01-20 08:00:00-05:00,388.5785
2023-01-20 08:01:00-05:00,388.91
2023-01-20 08:02:00-05:00,389.74
2023-01-20 08:03:00-05:00,389.88
2023-01-20 08:04:00-05:00,389.86
2023-01-20 08:05:00-05:00,389.92
2023-01-20 08:06:00-05:00,389.93
2023-01-20 08:07:00-05:00,390.13
2023-01-20 08:08:00-05:00,390.01
2023-01-20 08:09:00-05:00,389.93
2023-01-20 08:10:00-05:00,389.93
2023-01-20 08:11:00-05:00,389.94
2023-01-20 08:12:00-05:00,389.92
2023-01-20 08:13:00-05:00,389.84
2023-01-20 08:14:00-05:00,389.88
2023-01-20 08:15:00-05:00,389.86
2023-01-20 08:16:00-05:00,389.85
2023-01-20 08:17:00-05:00,389.74
2023-01-20 08:18:00-05:00,389.75
2023-01-20 08:19:00-05:00,389.73
2023-01-20 08:20:00-05:00,389.81
2023-01-20 08:21:00-05:00,389.64
2023-01-20 08:22:00-05:00,389.58
2023-01-20 08:23:00-05:00,389.65
2023-01-20 08:24:00-05:00,389.67
2023-01-20 08:25:00-05:00,389.68
2023-01-20 08:26:00-05:00,389.65
2023-01-20 08:27:00-05:00,389.65
2023-01-20 08:28:00-05:00,389.57
2023-01-20 08:29:00-05:00,389.51
2023-01-20 08:30:00-05:00,389.46
2023-01-20 08:31:00-05:00,389.4
2023-01-20 08:32:00-05:00,389.32
2023-01-20 08:33:00-05:00,389.43
2023-01-20 08:34:00-05:00,389.47
2023-01-20 08:35:00-05:00,389.26
2023-01-20 08:36:00-05:00,389.25
2023-01-20 08:37:00-05:00,389.29
2023-01-20 08:38:00-05:00,389.26
2023-01-20 08:39:00-05:00,389.4
2023-01-20 08:40:00-05:00,389.39
2023-01-20 08:41:00-05:00,389.46
2023-01-20 08:42:00-05:00,389.47
2023-01-20 08:43:00-05:00,389.56
2023-01-20 08:44:00-05:00,389.49
2023-01-20 08:45:00-05:00,388.77
2023-01-20 08:46:00-05:00,389.61
2023-01-20 08:47:00-05:00,388.64
2023-01-20 08:48:00-05:00,389.44
2023-01-20 08:49:00-05:00,389.33
2023-01-20 08:50:00-05:00,389.31
2023-01-20 08:51:00-05:00,389.3
2023-01-20 08:52:00-05:00,389.26
2023-01-20 08:53:00-05:00,389.21
2023-01-20 08:54:00-05:00,389.22
2023-01-20 08:55:00-05:00,389.13
2023-01-20 08:56:00-05:00,389.11
2023-01-20 08:57:00-05:00,389.04
2023-01-20 08:58:00-05:00,389.06
2023-01-20 08:59:00-05:00,389.1
2023-01-20 09:00:00-05:00,389.0
2023-01-20 09:01:00-05:00,389.02
2023-01-20 09:02:00-05:00,389.08
2023-01-20 09:03:00-05:00,389.13
2023-01-20 09:04:00-05:00,389.25
2023-01-20 09:05:00-05:00,389.19
2023-01-20 09:06:00-05:00,389.31
2023-01-20 09:07:00-05:00,389.35
2023-01-20 09:08:00-05:00,389.34
2023-01-20 09:09:00-05:00,389.43
2023-01-20 09:10:00-05:00,389.43
2023-01-20 09:11:00-05:00,389.53
2023-01-20 09:12:00-05:00,389.54
2023-01-20 09:13:00-05:00,389.4
2023-01-20 09:14:00-05:00,389.51
2023-01-20 09:30:00-05:00,389.55999755859375
2023-01-20 09:31:00-05:00,389.4700012207031
2023-01-20 09:32:00-05:00,388.9200134277344
2023-01-20 09:33:00-05:00,388.8500061035156
2023-01-20 09:34:00-05:00,388.57000732421875
2023-01-20 09:35:00-05:00,388.510009765625
2023-01-20 09:36:00-05:00,388.510009765625
2023-01-20 09:37:00-05:00,388.6730041503906
2023-01-20 09:38:00-05:00,388.3800048828125
2023-01-20 09:39:00-05:00,388.82000732421875
2023-01-20 09:40:00-05:00,388.8999938964844
2023-01-20 09:41:00-05:00,388.9200134277344
2023-01-20 09:42:00-05:00,389.1400146484375
2023-01-20 09:43:00-05:00,389.0899963378906
2023-01-20 09:44:00-05:00,389.4100036621094
2023-01-20 09:45:00-05:00,389.42999267578125
2023-01-20 09:46:00-05:00,389.2300109863281
2023-01-20 09:47:00-05:00,389.2900085449219
2023-01-20 09:48:00-05:00,389.29998779296875
2023-01-20 09:49:00-05:00,389.3299865722656
2023-01-20 09:50:00-05:00,389.54998779296875
2023-01-20 09:51:00-05:00,389.510009765625
2023-01-20 09:52:00-05:00,389.75
2023-01-20 09:53:00-05:00,389.6700134277344
